Date,Transparency
2016-08-08,-1.2740234
2016-08-09,-2.2025955
2016-08-12,-1.1690782
2016-08-16,-1.3582091
2016-08-22,-1.0467076
2016-08-30,-1.0689204
2016-09-09,-1.0798827
2016-09-12,-1.1074493
2016-09-14,-1.2179037
2016-09-21,-0.95426935
2016-09-26,-0.8460698
2016-10-03,-0.89963657
2016-10-05,-0.9192022
2016-10-11,-0.9641117
2016-10-17,-0.99938846
2016-10-24,-1.1489424
2016-11-09,-1.2474253
2016-11-17,-1.2653542
2016-11-24,-1.451282
2016-11-29,-1.3012769
2016-12-14,-1.6167887
2016-12-21,-0.995308
2016-12-29,-1.186784
2017-01-04,-1.270208
2017-01-13,-1.203125
2017-01-25,-1.1520141
2017-02-01,-1.8740219
2017-02-07,-1.2739943
2017-02-14,-1.22069
2017-02-15,-4.389785
2017-02-28,-2.4975543
2017-03-07,-2.8152754
2017-03-21,-3.0593448
2017-03-28,-4.5724998
2017-04-25,-3.7176163
2017-05-11,-4.7140455
2017-05-12,-3.6584601
2017-05-18,-5.1085563
2017-05-31,-5.453695
2017-06-06,-4.789489
2017-06-14,-5.5504003
2017-06-23,-4.9294643
2017-06-27,-4.1137786
2017-07-06,-4.981629
2017-07-11,-3.371345
2017-07-19,-3.8234801
2017-07-28,-4.17637
2017-07-31,-3.4382093
2017-08-08,-2.0535936
2017-08-18,-1.1725433
2017-08-24,-1.2275774
2017-08-29,-1.1588942
2017-09-06,-0.9507227
2017-09-14,-1.4559513
2017-09-20,-1.1217341
2017-09-29,-1.0130569
2017-10-05,-1.168446
2017-10-10,-1.1294221
2017-10-19,-1.0949482
2017-10-25,-1.483172
2017-10-31,-1.2373595
2017-11-08,-1.0972346
2017-11-16,-1.0424726
2017-11-21,-0.98134
2017-11-29,-1.3945668
2017-12-05,-1.3295645
2017-12-14,-1.2904146
2017-12-21,-1.7284675
2017-12-26,-1.7819928
2018-01-10,-1.9575409
2018-01-17,-2.2362285
2018-01-24,-2.5453615
2018-02-01,-1.958435
2018-02-08,-2.3334312
2018-02-14,-2.2977247
2018-02-22,-2.4840145
2018-03-02,-1.4443803
2018-03-08,-1.671291
2018-03-15,-1.423616
2018-03-21,-2.5006058
2018-03-27,-2.6620803
2018-04-04,-3.5693328
2018-04-13,-2.2047534
2018-04-18,-4.642094
2018-05-02,-3.9790547
2018-05-11,-4.370916
2018-05-16,-4.8708634
2018-05-23,-5.559154
2018-05-29,-5.3975058
2018-06-07,-5.4618087
2018-06-14,-5.3307533
2018-06-22,-5.353798
2018-06-29,-3.647902
2018-07-04,-4.220172
2018-07-12,-4.5358453
2018-07-20,-4.7880325
2018-07-24,-5.0973926
2018-08-01,-5.127821
2018-08-07,-5.602322
2018-08-16,-5.765091
2018-08-23,-5.7485075
2018-08-30,-5.8432903
2018-09-06,-5.436572
2018-09-14,-5.2623386
2018-09-20,-5.5360727
2018-09-26,-4.8967233
2018-10-04,-5.6227913
2018-10-10,-5.786724
2018-10-18,-5.8434563
2018-10-23,-5.4081893
2018-10-31,-5.857883
2018-11-08,-5.88916
2018-11-16,-5.266265
2018-11-21,-4.265953
2018-11-30,-5.797629
2018-12-03,-5.934441
2018-12-12,-5.8452525
2018-12-18,-5.8836308
2019-01-09,-6.03908
2019-01-17,-5.953303
2019-01-25,-5.8202486
2019-02-06,-5.755389
2019-02-14,-5.6051073
2019-02-21,-5.6043525
2019-03-01,-5.775637
2019-03-07,-4.183459
2019-03-14,-5.6963725
2019-03-20,-5.187444
2019-03-25,-5.773463
2019-04-05,-5.8532825
2019-04-12,-5.7925925
2019-04-17,-3.4824686
2019-04-29,-2.8100028
2019-05-06,-3.7856977
2019-05-14,-3.1969593
2019-05-23,-2.8190281
2019-05-28,-2.5890522
2019-06-07,-2.3695982
2019-06-11,-3.0699074
2019-06-21,-3.2508237
2019-06-26,-2.5507574
2019-07-03,-2.8405204
2019-07-12,-5.0372972
2019-07-16,-4.292573
2019-07-25,-3.3275826
2019-07-30,-3.8190353
2019-08-08,-3.6715198
2019-08-14,-2.7512233
2019-08-20,-2.402348
2019-08-28,-2.1574073
2019-09-04,-2.410484
2019-09-10,-2.5144148
2019-09-18,-0.7565927
2019-09-27,-2.7701516
2019-10-01,-2.6394033
2019-10-07,-2.1183047
2019-10-16,-1.1709027
2019-10-21,-1.3836564
2019-10-29,-1.1313854
2019-11-04,-0.8872363
2019-11-15,-1.127899
2019-11-26,-1.1282098
2019-12-05,-0.8141321
2019-12-11,-1.1923368
2019-12-19,-1.9757751
2019-12-27,-1.9207299
2020-01-08,-3.4836466
2020-01-13,-3.08593
2020-02-04,-3.155557
2020-02-12,-3.1277018
2020-02-17,-2.9843903
2020-05-20,-2.7554312
2020-05-29,-3.2921536
2020-06-03,-5.4504075
2020-06-10,-5.783302
2020-06-15,-5.6529436
2020-06-25,-5.3535485
2020-06-29,-5.0378485
2020-07-07,-5.4026523
2020-07-13,-5.802716
2020-07-23,-4.3283634
2020-07-28,-4.543257
2020-08-03,-4.318309
2020-08-10,-5.9099145
2020-08-18,-5.804966
2020-08-25,-5.0655065
2020-09-03,-5.714058
2020-09-10,-6.0987105
2020-09-23,-6.2433615
2020-09-30,-5.7724156
2020-10-09,-6.203426
2020-10-13,-5.8841715
2020-10-20,-5.739948
2020-10-29,-5.9418583
2020-11-03,-5.9022484
2020-11-11,-5.3870215
2020-11-18,-5.982999
2020-11-24,-5.751004
2020-11-30,-6.0655375
2020-12-14,-5.6733303
2020-12-22,-6.2340894
2021-01-04,-5.78176
2021-01-13,-5.3011017
2021-01-18,-6.0586233
2021-01-27,-3.2224479
2021-02-01,-3.1046576
2021-02-11,-4.860014
2021-02-16,-5.8294463
2021-02-23,-6.0289836
2021-03-05,-6.0798907
2021-03-11,-5.58429
2021-03-17,-5.8295126
2021-08-13,-2.0186517
2021-10-07,-2.1585493
2021-10-11,-2.1585493
2021-10-18,-2.957485
2021-10-28,-3.1872268
2021-11-04,-6.38181
2021-11-18,-5.0081415
2021-11-25,-5.384935
2021-12-01,-5.418752
2021-12-10,-5.7238784
2021-12-15,-5.5641937
2021-12-21,-5.46667
2021-12-28,-5.892776
2022-01-12,-5.9030104
2022-01-19,-5.728367
2022-01-27,-5.754655
2022-02-02,-5.8528924
2022-02-10,-5.806497
2022-02-16,-5.815475
2022-02-24,-5.6534376
2022-03-02,-6.1513433
2022-03-11,-5.8983555
2022-03-24,-3.2948728
2022-03-28,-2.2543986
2022-04-06,-0.62335426
2022-04-11,-1.3417722
2022-04-19,-3.99667
2022-04-22,-4.1876473
2022-04-27,-5.3084064
2022-05-06,-5.222913
2022-05-13,-4.868374
2022-05-18,-4.2489963
2022-05-18,-4.2489963
2022-05-26,-5.330247
2022-06-02,-6.0546284
2022-06-10,-5.4178367
2022-06-24,-5.894528
2022-06-30,-5.439916
2022-07-20,-5.700112
2022-07-20,-5.700112
2022-07-28,-5.393243
2022-08-03,-3.994977
2022-08-11,-5.3576956
2022-08-17,-5.3874826
2022-08-24,-5.4610925
2022-09-01,-6.1279254
2022-09-07,-5.693645
2022-09-15,-5.2088137
2022-09-21,-5.6562457
2022-09-29,-5.366477
2022-10-05,-5.622887
2022-10-11,-5.868275
2022-10-18,-6.166778
2022-10-26,-4.0961976
2022-11-02,-5.1271224
2022-11-09,-5.1226406
2022-11-17,-5.9532056
2022-11-24,-5.929218
2022-12-01,-5.556403
2022-12-07,-4.0420947
2022-12-16,-4.060284
2022-12-20,-3.8976038
2022-12-27,-5.5464015
2023-01-03,-5.62013
2023-01-10,-6.0458817
2023-01-20,-5.7139015
2023-01-25,-5.6650357
2023-01-25,-5.6650357
2023-02-01,-6.227586
2023-02-08,-4.3036284
2023-02-14,-5.0141697
2023-02-23,-6.0318317
2023-02-23,-6.0318317
2023-03-01,-4.869461
2023-03-08,-5.7358284
2023-03-16,-5.9061165
2023-03-16,-5.9061165
2023-03-22,-5.646267
2023-03-22,-5.646267
2023-04-04,-5.963487
2023-04-11,-5.297818
2023-04-20,-6.059818
2023-04-20,-6.059818
2023-04-27,-6.0516176
2023-05-04,-5.956794
2023-05-11,-5.9149947
2023-05-18,-6.22102
2023-05-25,-6.070407
2023-05-31,-5.766207
2023-06-05,-5.623491
2023-06-05,-5.623491
2023-06-13,-5.6205025
2023-06-21,-5.621432
2023-06-28,-5.65292
2023-07-05,-5.6499243
2023-07-12,-5.7426376
2023-07-19,-5.619815
2023-07-26,-5.8131027
2023-08-01,-5.8173857
2023-08-10,-4.3669024
2023-08-17,-3.9283667
2023-08-24,-5.5279064
2023-08-30,-5.667257
2023-09-07,-4.936477
2023-09-13,-5.0742564
2023-09-21,-5.525058
2023-09-27,-5.5375495
2023-10-05,-5.482545
2023-10-11,-5.1557016
2023-10-17,-4.679472
2023-10-25,-3.3712378
2023-10-31,-4.171215
2023-11-08,-5.1528463
2023-11-16,-4.9615602
2023-11-24,-5.224691
2023-11-29,-5.708454
2023-12-07,-5.6338863
2023-12-13,-5.730204
2023-12-19,-5.5292225
2023-12-27,-5.665305
2024-01-03,-5.6178102
2024-01-09,-5.540271
2024-01-16,-5.533142
2024-01-23,-5.587448
2024-02-01,-5.5225663
2024-02-06,-5.5426917
2024-02-13,-5.600808
2024-02-20,-5.55175
2024-03-07,-5.551821
2024-03-13,-5.956444
2024-03-20,-5.0029063
2024-03-26,-4.1844497
2024-04-02,-5.002146
2024-04-10,-4.99976
2024-04-24,-5.0004983
2024-04-29,-4.9996686
2024-05-10,-5.000609
2024-05-15,-5.0004616
2024-05-22,-5.0002975
2024-05-29,-5.000378
2024-06-05,-5.000518
2024-06-10,-5.000595
2024-06-18,-5.0012603
2024-06-25,-5.003774
2024-07-03,-4.21131
2024-07-09,-4.019157
2024-07-18,-4.9993544
